readID	seqID	taxID	score	2ndBestScore	hitLength	queryLength	numMatches
6deac0b7-23b7-4f42-a788-2cb0b33551b7	unclassified	0	0	0	0	1253	1
893fb964-26fd-4a3b-908b-8072f1d2154a	unclassified	0	0	0	0	822	1
32decff4-b966-4c0e-8cf2-b1d9ac938bb6	unclassified	0	0	0	0	2642	1
6684b17c-a99a-4d78-8848-24caf1962411	unclassified	0	0	0	0	909	1
a5b64f2a-d97d-49d9-a04e-a68ac6e60d53	unclassified	0	0	0	0	726	1
08a5a2fc-eded-41c1-a24c-697fa244ddaf	unclassified	0	0	0	0	385	1
2d50dddf-5384-4dc8-bb58-82ceb94d3a92	unclassified	0	0	0	0	849	1
6fca21fb-19b9-4bbd-ba9a-594abd86b285	unclassified	0	0	0	0	624	1
0ef8adfb-c956-48f0-b997-2da4916e63f1	unclassified	0	0	0	0	269	1
9e305a5d-474d-46af-9046-bcf19a063833	unclassified	0	0	0	0	671	1
6abdd955-f366-49c2-821d-6d9f0d796f4a	unclassified	0	0	0	0	1247	1
c4dfc490-7756-4768-878e-f0f88a1582a8	unclassified	0	0	0	0	1750	1
69d69873-780b-4b7d-a08f-cbd68ed15a29	unclassified	0	0	0	0	2134	1
051c15ec-14f6-43c6-b8be-26eab941836d	unclassified	0	0	0	0	1862	1
d3a37afd-9f5d-4a5f-b290-118083ba84cf	unclassified	0	0	0	0	735	1
9a27ffb5-ec98-4b73-9f28-312baa9d457a	unclassified	0	0	0	0	1147	1
c2cf2324-5d42-4681-863d-5fc0b552d3f3	unclassified	0	0	0	0	1390	1
ee549add-1feb-4ae8-a462-cf5bc4a2b701	unclassified	0	0	0	0	282	1
b3578c03-e975-41be-9a59-b124eab49f20	unclassified	0	0	0	0	1423	1
6549fe87-d8cc-4ee1-a9d1-49a652293024	unclassified	0	0	0	0	845	1
3a49dbd6-a204-4cbb-9ea7-970cc67f176d	unclassified	0	0	0	0	962	1
f2381c2b-e603-40e2-9c7b-6c3ee5b5f2e9	unclassified	0	0	0	0	1039	1
4f23ba91-acd9-4fa2-838c-661bd8e373d7	unclassified	0	0	0	0	455	1
2336af95-1ca3-4908-b66a-6ca9f7022306	unclassified	0	0	0	0	320	1
3a4c901e-2103-4981-9151-30188ce73bc2	unclassified	0	0	0	0	646	1
